,Папка,Image,Предсказанный класс,Вероятность предсказания
1021,other/,d4b4d3f1-af3a-46cc-a7e7-ed31836c90c4.png,other,99.98
1022,other/,a8283e32-6a0e-41c2-86c7-efdc729b0a79.jpg,other,100.0
1023,other/,81566511-3d0a-4003-91a7-971b13543381.png,other,100.0
1024,other/,01a6b7da-4539-47f9-836d-d36619b47241.png,other,100.0
1025,other/,cd35cac8-4c88-4533-8488-e8681404236c.jpg,other,100.0
1026,other/,b33bae7e-8907-457c-9de7-ee4845da280d.png,other,100.0
1027,other/,f8d5c0f0-a572-4115-8c92-07aea6d638fc.jpg,other,100.0
1028,other/,621f78f2-23b5-4d01-a98c-355e2a886db6.jpg,other,100.0
1029,other/,f84a26ee-f76a-4ffe-bb41-038a25adb600.jpg,other,100.0
1030,other/,b079c7d7-9f41-48eb-94db-27fac2cbeac2.png,other,100.0
1031,other/,cc44281a-e0f1-41e5-82ee-c07b5997f952.png,other,99.98
1032,other/,17122fd1-b31e-4be8-94d2-bb6f32e7f3dc.jpg,other,100.0
1033,other/,5910fb4f-7295-4a3a-ae38-08cd80a6ec9f.jpg,other,100.0
1034,other/,347889eb-2fe5-43fa-ac4b-f396b24ef917.png,other,100.0
1035,other/,d87816a1-9174-485d-827c-eb68000a8450.jpg,other,100.0
1036,other/,aa11bef0-c315-462f-be59-52b7e1009572.jpg,other,100.0
1037,other/,a64e8d7a-40f5-4001-8612-96408e0b8ecb.png,other,100.0
1038,other/,9b13678c-e6b5-42e9-b5fe-185b6b2543a0.jpg,other,100.0
1039,other/,8e71311f-47e4-4f3d-a679-0b7f43502e50.jpg,other,100.0
1040,other/,d095de56-5035-4a81-8fcb-1b2f62dc943a.jpg,other,100.0
1041,other/,bc779302-8f34-4ca8-aab8-bb009d444f2c.png,other,100.0
1042,other/,ac2038b0-18bc-4896-a1d8-bc00268dda2c.jpg,other,100.0
1043,other/,04274343-7a51-49f3-bb51-5d01de88cf29.jpg,other,100.0
1044,other/,58bce54b-41bd-4134-93f1-53e3d74f8bcc.png,other,100.0
1045,other/,aefe8241-f3fe-471d-959f-1f7f9393b426.jpg,other,100.0
1046,other/,8e12e13e-71d8-4ecb-9376-5e44384b941b.jpg,other,99.99
1047,other/,d2598c87-eacc-4f3b-853c-ded52fe7bd33.png,other,100.0
1048,other/,6eca9eb5-4604-47cc-9878-e478352e5547.png,other,100.0
1049,other/,73e9f2b1-7f68-47d6-b739-a0f847e8705d.png,other,100.0
1050,other/,37ca3deb-acbd-46f1-8f03-f083f9a1b4f5.jpg,other,100.0
1051,other/,8e4a7be3-bca5-4043-839b-c459bed491ff.png,other,100.0
1052,other/,612dbd45-fac8-44c6-bcdb-fa4d50d612c8.jpg,other,100.0
1053,other/,7481f59a-5d74-481c-bbeb-42bb42f6899a.png,other,100.0
1054,other/,c99d3af8-19aa-4e7d-9d5b-a106ddcf4ae1.jpg,other,100.0
1055,other/,6e04a0d8-f31a-4725-976c-cb0f70e0d096.jpg,other,100.0
1056,other/,0d67cc8a-68c1-4537-9947-e7f71b4ec410.jpg,other,100.0
1057,other/,90d6014a-fca1-46de-a2ff-36171acdb180.jpg,other,100.0
1058,other/,1d96ff76-4cf2-4866-8ea3-bbbbe6665fac.png,other,99.78
1059,other/,cc78f8cd-9606-49b1-9f13-0c6b949a08ba.jpg,other,100.0
1060,other/,76be8725-f404-4ff0-ad9c-3d52d97987ad.png,other,100.0
1061,other/,d0bf710d-4c8d-468f-9553-bbfcdb07a579.png,other,100.0
1062,other/,debd225e-7bee-4d14-b9b6-03c0a1a59590.jpg,other,100.0
1063,other/,c8e0a45e-1aa2-4f9e-8582-094ad757a4ef.png,other,100.0
1064,other/,9aad1da4-f84c-4584-8deb-44c7948aab4a.png,other,100.0
1065,other/,20ab2f26-7daf-4828-888e-786ca2937d48.png,other,100.0
1066,other/,8bda5d0b-8437-452b-bea0-5db1153502ec.jpg,other,100.0
1067,other/,4777615e-a47d-49bf-a631-b06fdb540169.png,other,99.96
1068,other/,9e24d6d5-dc52-45bd-bcbe-b745c354a7a5.png,other,100.0
1069,other/,2f05ae70-e59b-44ee-bc5c-38f40846f1a5.jpg,other,99.99
1070,other/,fdddede2-a374-4b89-be58-625e77355526.png,other,100.0
1071,other/,944adc5b-ce80-4374-88f9-23d029af2cc9.png,other,99.97
1072,other/,2e0dd212-842b-4521-bb02-2c2c5ce8bbf5.png,other,100.0
1073,other/,3db04ce0-43bb-4483-8424-684c74597656.jpg,other,100.0
1074,other/,b257a31a-27ee-4222-b457-3efa7a7cd96b.jpg,other,100.0
1075,other/,2c47ab31-e3eb-4525-a4af-c70c27cbcf7c.png,other,100.0
1076,other/,efdd3a3f-cac6-46c4-b236-6971ad3ddc64.png,other,100.0
1077,other/,d72189b5-c6be-4f8e-9ebc-1480d346b5d3.jpg,other,100.0
1078,other/,368db693-2ffa-4680-bf7b-5359260be699.jpg,other,100.0
1079,other/,14215616-73fc-4f7f-aa4c-482d62e12522.png,other,99.97
1080,other/,bdf932e2-02bb-430f-a83b-0d4bef84ef8b.png,other,100.0
1081,other/,ce73abd2-23d2-48c0-911c-eb36de77b39e.jpg,other,100.0
1082,other/,1cb9100c-2c37-4855-b9f2-691ee0a8925f.jpg,other,100.0
1083,other/,144245f5-5782-4690-9a6d-c5796520001b.jpg,other,100.0
1084,other/,8d0adf5a-230d-4489-8ed5-d8641cf9278f.jpg,other,100.0
1085,other/,01d89062-c969-4eec-a990-e40d408c185f.jpg,other,100.0
1086,other/,e2f0c9e5-0df6-470b-b85d-1cc905e004dd.png,other,100.0
1087,other/,7e2b6131-00e7-4bfc-8d7d-3b46dd1485f4.jpg,other,100.0
1088,other/,4aa546b3-b7a0-4e35-bd2c-19754d316a42.jpg,other,100.0
1089,other/,f247f239-4c9c-4cb4-8917-c2ed8a9fccb2.png,other,100.0
1090,other/,43e4e529-f741-402f-868e-ade452ff2bb3.png,other,100.0
1091,other/,3bce0474-c01a-4ad9-8c8c-37a799b8be69.png,other,100.0
1092,other/,db9d22be-a2c0-4b7f-8668-4b7034ee1ed7.png,other,100.0
1093,other/,bfb345c4-7a21-47cb-83d4-eb1f9247d380.png,other,99.83
1094,other/,4f8fa346-3d34-4580-9f0e-cbf119a85e34.jpg,other,99.99
1095,other/,dc8b7b3f-7421-4fa4-9621-73fad0c80079.png,other,100.0
1096,other/,db8de093-b3c8-48ac-a49e-1c3b4f947aa3.jpg,other,100.0
1097,other/,51b87daf-8c3f-40c6-a051-c4e4e266bcbc.jpg,other,100.0
1098,other/,40e04e85-ddd1-4d02-b84e-19a401b74f07.png,other,100.0
1099,other/,44afeb3a-3450-488b-9d01-52e05b88fe43.jpg,other,100.0
1100,other/,697f821a-9197-45cc-8320-012f411e210b.png,other,99.99
1101,other/,c5fa2f7b-2788-4238-91b1-2b5ff98bc96d.png,other,100.0
1102,other/,94b3a474-3476-4e9e-bd54-2a97cb32f9f6.jpg,other,100.0
1103,other/,e052252a-181a-43be-ae67-5b57aaeef4f1.png,other,100.0
1104,other/,1ba7786c-ae57-4bf2-843b-19c9014cccd3.png,other,100.0
1105,other/,3c602e4c-5754-495d-890a-c262262bfc52.png,other,100.0
1106,other/,eb299699-7992-4310-8086-86d4cdf8083d.jpg,other,100.0
1107,other/,c56fe6a8-f4a7-4b27-a188-583c85e391c2.jpg,other,100.0
1108,other/,f35137b4-2576-424f-8ed3-e7112ef72417.jpg,other,100.0
1109,other/,7dd423ad-2148-4e9c-af27-3fb61b196e11.jpg,other,100.0
1110,other/,2f899ef8-3008-4ad2-9899-3ced600b22c2.jpg,other,100.0
1111,other/,6dafca3e-33fc-4b6d-86ef-56f948b59145.jpg,other,100.0
1112,other/,e0c127f4-ebee-4d34-84b3-576c5c1c1fdc.jpg,other,100.0
1113,other/,def1ae7a-31f3-435b-b320-1ea93a2124f7.png,other,100.0
1114,other/,e14072eb-4ad7-46e4-ac68-3af681c10740.jpg,other,100.0
1115,other/,98c47d43-5028-495e-8086-1536bb60dca3.png,other,78.47
1116,other/,5afec8f6-c2b6-4703-bc86-2894e4dfc037.png,other,100.0
1117,other/,d37ac2d9-0d84-4210-ab82-95bd3e71fbdf.png,other,99.99
1118,other/,26a8964c-ac09-47be-9d88-913d619f1b67.png,other,100.0
1119,other/,ceb4ade1-0106-460f-adde-b33ee82fc6a6.png,other,100.0
1120,other/,4d4f16c5-fef5-458b-8cb4-81eab7ecb565.png,other,100.0
1121,other/,45bd5a8c-022b-4614-9601-61c263353fc8.jpg,other,100.0
1122,other/,30da423e-9679-4cab-9522-52d7ede6da37.jpg,other,99.99
1123,other/,00e524bd-c30f-42cf-8db2-35c570ccfa83.jpg,other,100.0
1124,other/,6369bbef-6b63-458a-8865-8e699d07c38d.png,other,100.0
1125,other/,56dfb931-2e33-4c65-bf46-a295ef685d53.png,other,100.0
1126,other/,a84427f9-5e09-4c45-82be-96a072a678d8.jpg,other,99.99
1127,other/,008c7b9d-e39d-4d29-a9d2-895c0dd2a6fe.jpg,other,100.0
1128,other/,19736472-5a0e-431e-9711-44466b223a63.png,other,99.97
1129,other/,f10e5082-6c65-4331-86f5-0534226e209e.jpg,other,99.05
1130,other/,170ee4fb-afa4-40fe-a895-a23dff432d93.png,other,100.0
1131,other/,8bd58542-9a60-4c22-a746-21be6efebdfb.png,other,100.0
1132,other/,a91588fa-6f88-4695-b9ad-60939dda237f.jpg,other,100.0
1133,other/,83f807c2-a186-4d37-9688-dc6290bc84f9.png,other,100.0
1134,other/,40c8e73a-b4d7-4c46-b704-36e55627f577.jpg,other,100.0
1135,other/,5862ca9a-1ad3-4403-9d31-a084f1a93914.jpg,other,100.0
1136,other/,3fbbe752-dd65-4234-ba0c-0f579f007c3e.jpg,other,100.0
1137,other/,1cc86ae9-750d-4c1f-af01-5a2521991b1b.jpg,other,99.99
1138,other/,c780a7d6-fabe-45d6-b786-46a9634dc0ee.png,other,100.0
1139,other/,a79e3e8d-5601-41b0-ba80-71cfe425f53e.jpg,other,99.99
1140,other/,d942a86c-71bd-40db-a420-a4f9ebbedca5.jpg,other,100.0
1141,other/,8c969216-e523-4ddd-89a2-ff581edbf6b2.jpg,other,100.0
1142,other/,c3fb8952-d3b5-45b0-b48e-fa47b85f40e4.jpg,other,100.0
1143,other/,1bf1e40b-010f-49d9-ad9d-5b01695f240e.png,other,100.0
1144,other/,a8d5ee6b-33b8-48ad-a50c-625c2c168b0b.jpg,other,100.0
1145,other/,b3880fcc-d17e-48f5-b957-9e81c5e3d7d4.jpg,other,99.99
1146,other/,8d36acf7-22ff-4f71-8939-21572eb35100.jpg,other,100.0
1147,other/,fdccd8e5-2f7f-4a13-8d4b-8c5730099b73.png,other,100.0
1148,other/,3a1ab6b5-8f72-42bf-aa25-f90dac05ab7f.png,other,100.0
1149,other/,eb356a6a-7d36-41b1-9665-76c6be089ca8.jpg,other,100.0
1150,other/,5c8f15d0-0092-4040-a273-57754edfe280.png,other,99.94
1151,other/,6db91c88-d1de-4f08-92cc-93529ba244fe.png,other,100.0
1152,other/,7c226e6c-b5b2-4661-92b7-9184fe6b05ed.png,other,100.0
1153,other/,eb9de899-1e7f-4e7a-99dd-2833613036a2.png,other,100.0
1154,other/,dce3cf21-09ff-4e59-b006-23b89d513cda.png,other,100.0
1155,other/,5066b31f-7ccf-4b17-950a-18c41aa3e893.png,other,100.0
1156,other/,9944640c-8019-4597-a2fd-18c4bff8d07b.jpg,other,100.0
1157,other/,e5190316-23b3-424a-bd7b-ede8c21f1d27.png,other,100.0
1158,other/,2ed22b3b-cbcf-47c0-9508-dc84b09b830e.jpg,other,100.0
1159,other/,a16082a6-6b20-4d8e-bf3c-7e35507dff06.jpg,other,100.0
1160,other/,edbf9591-65b5-4677-be5f-803c111aa653.png,other,100.0
1161,other/,fde47b7a-ed0f-43ce-b675-2d65d2160d64.jpg,other,100.0
1162,other/,8421d6fd-9e89-42eb-b7b7-6bc2094f1eb0.png,other,100.0
1163,other/,1d3f5df4-24d0-414b-974b-f1516313b33b.jpg,other,100.0
1164,other/,fe95c7f5-8d19-4656-800e-047c7cf10fbf.png,other,100.0
1165,other/,4ac0d889-308e-402b-aad6-5f7112995e47.jpg,other,99.99
1166,other/,5bfda3e8-4bcd-453f-a7c7-89fbf4f49e3c.jpg,other,100.0
1167,other/,9e189f39-a6dd-4171-8399-27714acdcdcf.jpg,other,100.0
1168,other/,a6923e17-6302-4208-88f3-2ed81155e0df.png,other,99.94
1169,other/,cbfa9274-2e9d-44a2-ad3b-7d6090f3f7c9.png,other,100.0
1170,other/,73016763-0e66-4355-9ea9-24297df698ba.png,other,100.0
1171,other/,8600ce34-7955-4a8f-abd5-f9846361c731.png,other,100.0
1172,other/,7585d0cb-bf05-46ea-af70-fe98c009fbcd.png,other,100.0
1173,other/,42146eab-e509-480b-a0c1-16109f0566de.png,other,100.0
1174,other/,607cd9ba-0c63-4aff-a956-812ed608efcc.png,other,100.0
1175,other/,17dbdbeb-d8da-4abd-ab3d-0d4315a25281.jpg,other,100.0
1176,other/,c559dda1-fd53-40b9-88de-627983510721.png,other,99.89
1177,other/,f715ecac-26e5-48d4-a9cb-7f40ecdadf71.png,other,100.0
1178,other/,a8ad35b6-010f-4659-888e-94637e8bd55f.png,other,100.0
1179,other/,81cf3e8d-3b40-47fa-b2a9-247b3b189d79.png,other,100.0
1180,other/,f3f7e0d5-7201-4210-9b4a-a49303d4f62b.png,other,100.0
1181,other/,4a293a88-0f32-4500-a1d3-e46c7bd0d4ac.jpg,other,100.0
1182,other/,c2110c79-8d7a-4abf-bad6-72cd5348e4f5.jpg,other,100.0
1183,other/,2edab23b-39db-48ce-9dbe-f78651ecf122.png,other,100.0
1184,other/,54e6dc91-4302-4d95-9004-a20ebe5329c9.jpg,other,100.0
1185,other/,3da1872d-5b95-4601-b63c-a0604b28d667.jpg,other,100.0
1186,other/,361e8563-3ce4-4ac1-811e-c1a7034e59a0.jpg,other,100.0
1187,other/,d84e1374-dd2a-496e-9bb4-972ec40dffcc.jpg,other,100.0
1188,other/,baf733aa-9c97-4c45-9c92-e8882901a98c.jpg,other,100.0
1189,other/,0e517f00-f793-468a-9c9c-c20a60ca4f46.jpg,other,100.0
1190,other/,e09be191-0341-4def-b15f-f0608d948969.png,other,100.0
1191,other/,30e1b087-0987-44db-8c04-c3135d5f6f57.png,other,99.56
1192,other/,be298970-fe85-4f98-917f-6b394f6583b7.jpg,other,100.0
1193,other/,ad60d88d-8cfc-4dda-afc0-15b1aaf69532.jpg,other,100.0
1194,other/,dedd8fe5-f27e-4a72-968c-71c0e0f7bd79.jpg,other,100.0
1195,other/,f0bb59b1-18f3-465a-bd9d-db7ba7eab733.jpg,other,100.0
1196,other/,c0c073e0-38ba-4e50-9a0e-14fa893fb543.jpg,other,100.0
1197,other/,5163d280-447f-4b11-8555-01c74873c718.png,other,100.0
1198,other/,28cc963d-b2e9-4039-9e44-4873b590db08.png,other,100.0
1199,other/,18b0810d-5880-4032-8df8-8efbb7de9f27.png,other,100.0
1200,other/,4434cccf-9881-4f0a-9462-b430b674e5e6.png,other,100.0
1201,other/,0c404703-5704-427a-94b6-028c42b66ea8.png,other,100.0
1202,other/,5ad32e0a-5142-4b38-a2a1-ccb7e8aa2968.jpg,other,100.0
1203,other/,3c19d0ca-0b95-4aa9-9895-02b8d96f541a.png,other,100.0
1204,other/,b5c3375e-c9c7-48c7-8735-e5f95a584774.jpg,other,100.0
1205,other/,16aaee96-2b9a-42a4-80a0-7fcafe28e441.png,other,100.0
1206,other/,f4849e41-2d1c-44e2-8650-8b62db99bb55.png,other,99.99
1207,other/,2f26f700-881c-4f17-bdf0-219163e24ffb.jpg,other,100.0
1208,other/,0db9de6b-f751-42d7-9857-270b9d235856.jpg,other,100.0
1209,other/,4e62ee8a-3db9-44f4-91a0-6f9453fcf7d9.jpg,other,99.93
1210,other/,b275f437-1f13-4685-952a-b4eade3e688d.jpg,other,100.0
1211,other/,4f48de55-6796-4a99-83a6-5710a2e9da1a.png,other,99.97
1212,other/,f4ee2be2-f0f4-496a-83b1-36ff578a5c65.jpg,other,100.0
1213,other/,3bf6b9f8-393f-44bc-8f7e-34b5f7bcb438.png,other,100.0
1214,other/,7ae4ff99-f1a3-4d3c-8e28-3c1cad2d92cf.png,other,100.0
1215,other/,5734c656-8650-405d-b191-e72fc1f38a2a.jpg,other,100.0
1216,other/,9c195d32-8c0f-4172-927b-78b9ddb9e966.png,other,100.0
1217,other/,ec674fa7-0823-4a09-8809-6ab68d455173.jpg,other,100.0
1218,other/,0460b9dd-5c41-4f81-80dd-916daf02c201.jpg,other,100.0
1219,other/,075e043f-31a1-46e1-86ce-c0b06e5be55a.png,other,100.0
1220,other/,fbdc7be3-47c4-4464-acff-6194b84c94cb.png,other,100.0
1221,other/,a91b3c01-9466-454e-88f4-17a96dd1191b.png,other,100.0
1222,other/,7db670fc-6cf9-4ef3-89d1-f78d2e511650.png,other,100.0
1223,other/,ce4e536a-bdf2-4df7-b1e5-3773ca71167e.jpg,other,100.0
1224,other/,a59cf996-12ad-4954-8202-fa63abdf7004.jpg,other,99.89
1225,other/,efb88f6c-e0fc-4405-858d-3fc535140e23.png,other,99.99
1226,other/,f1b813d0-d48f-4594-8f46-2ca22de5d627.jpg,other,100.0
1227,other/,e7ad6328-3ce7-4a90-b4cf-d78db59744b5.png,other,100.0
1228,other/,32044e74-e02a-4983-aaae-30b73fc78f24.jpg,other,100.0
1229,other/,951e0150-0c99-410c-bf05-0f20bac2d503.jpg,other,100.0
1230,other/,615fd0cb-e7d7-4a13-8423-5a14e2ec36d0.png,other,100.0
1231,other/,db6812bd-311b-4e72-9fb1-33ab5a574be1.png,other,100.0
1232,other/,95dac02b-2a66-46f8-a995-ef6ad8dcd63d.jpg,other,100.0
1233,plants/,d6d7c349-d583-4c02-984a-16febe1cb9a7.png,plants,66.48
1234,plants/,c430a223-7067-4d80-a252-7bd58dca0a7e.png,plants,93.86
1235,plants/,3b300836-d341-40b4-88bf-ee2743467a4c.png,plants,97.51
1236,plants/,6fbe222a-6753-4ff9-a4fd-40194c255339.png,plants,98.79
1237,plants/,6a645f50-dbd9-41ea-8e60-f983a0d6a299.png,plants,91.66
1238,plants/,69b40b61-e308-428e-a06b-b7b88f7f9e9e.png,plants,98.75
1239,plants/,f3419907-59c8-46a7-8b13-9700ceee310e.png,plants,90.93
1240,plants/,37ad4efa-8264-4757-a6cc-02bc1fb1e567.png,plants,72.62
1241,plants/,d94509ee-3944-4702-9870-80b296c0fb81.png,plants,97.55
1242,plants/,0b6cf3a8-428e-4f76-bc38-629b234289e6.png,other,75.07
1243,plants/,ef9e1e46-3fef-4723-b5e2-5adb48d3e2e3.png,plants,97.78
1244,plants/,41d0f07e-989c-401a-80c7-78870eaac9e1.png,plants,99.88
1245,plants/,b1af1051-13bf-426c-889a-3ecb2666952c.png,plants,99.27
1246,plants/,d9e3584b-00ad-477e-af64-16f7007ee6ce.png,plants,99.56
1247,plants/,b9b5949c-ee4f-442e-8a9e-062b8c654bc2.png,plants,70.57
1248,plants/,989728ce-4831-4aad-8b8d-00552ed85eda.png,plants,88.36
1249,plants/,bf31b3af-79e0-4007-aa87-6c652d61463d.png,other,80.09
1250,plants/,f276aee7-fe4f-4102-8349-4037101c9d1d.png,plants,95.91
1251,plants/,602e3fff-76a5-44c1-a7df-f9f91ea16227.png,other,89.78
1252,plants/,f4261844-3420-43ec-b1df-c8ca28146732.png,other,93.82
1253,plants/,50d27379-3c46-45b7-b013-67d240a6bd58.png,other,51.12
1254,plants/,4ad02215-f7c8-4847-a3b2-c17bfc7548c6.png,plants,85.0
1255,plants/,c2ec379f-a488-473e-ae21-b152d0d4a295.png,other,91.86
1256,plants/,07bf479c-6ada-4c24-b5cd-159224b61e9b.png,plants,76.61
1257,plants/,57effc3e-6348-40af-b45a-8c51c072a9a3.png,plants,93.65
1258,plants/,6e53b27f-cc6c-44e3-85dd-9c8b8bcc20f2.png,plants,98.99
1259,plants/,70ed8ff9-fbd0-4a34-931d-c11ff4f9f49c.png,other,70.9
1260,plants/,fadc08d1-df2f-42e4-9fd1-0da356c857e2.png,plants,98.11
1261,plants/,b20e026c-395c-4806-b573-64b5461a1395.png,plants,64.08
1262,plants/,e01c56e9-96cf-4fee-9fd6-20a88014c254.png,plants,99.42
1263,plants/,79f0f80d-9905-4644-a4fc-b94b18c963e7.png,plants,99.7
1264,plants/,83ae8ae9-f487-4dd3-9c39-b51802e4d909.png,other,80.7
1265,plants/,5b51ed35-51ed-4361-abd3-e8a807da6c2d.png,plants,68.94
1266,plants/,4a135a67-e0b3-4a9e-90a2-3979d3b92915.png,plants,85.59
1267,plants/,35b5450b-4146-41a8-841b-4d8d0f4f735d.png,plants,94.74
1268,plants/,0def8494-0713-4e85-9ad3-019b8a0d39fa.png,plants,71.95
1269,plants/,15c0cbab-28de-428e-9bc8-76acbf29743b.png,other,99.43
1270,plants/,ec3055b4-698c-4de9-a1f3-29764957330c.png,plants,99.42
1271,plants/,89c9b688-cb2a-45aa-ac43-b83dc2af05f7.png,plants,83.67
1272,plants/,4bc520f4-71b1-48f8-ac82-2f72346c02df.png,plants,84.54
1273,plants/,60efc851-0d0a-4ab7-8e98-56c80226b90d.png,other,92.9
1274,plants/,100a671a-c050-4e03-8fb2-47d4e41f34a1.png,plants,99.81
1275,plants/,cb7758c0-60c9-4a8b-b443-5783e0d46538.png,plants,95.17
1276,plants/,af188722-46c5-435f-85e8-9585bf545fbb.png,plants,98.48
1277,plants/,4aeb0501-48d6-4b7c-8a5c-dac8e61ce3cc.png,plants,87.05
1278,plants/,6b59bc23-34cb-4bed-a100-a488b8add47b.png,other,97.08
1279,plants/,69327888-42ec-42b5-b3d0-4e9709dea207.png,other,71.6
1280,plants/,cdbc6a94-51b5-492d-9179-e7a691b4e26a.png,other,99.98
1281,plants/,65e2012a-291c-4c10-9192-f78b6e90479f.png,plants,99.99
1282,plants/,dd462f27-382d-4a36-8bd3-66668013f19a.png,plants,99.94
1283,plants/,98c82ad6-7029-4802-ad22-be941d73ef62.png,plants,98.85
1284,plants/,fa018008-a21e-42fb-ac21-3ff6665abbb2.png,plants,80.34
1285,plants/,9650d95b-12eb-4a14-83cb-fa4981f421ad.png,plants,99.98
1286,plants/,ff8692aa-dae9-44ec-be2f-5ef33be25c6e.png,plants,88.59
1287,plants/,e19e433a-31ae-4100-9708-6fad0cbdf567.png,other,99.11
1288,plants/,4b948c1b-3471-443a-8cb6-4fcac9feb937.png,plants,99.8
1289,plants/,f5cdbccf-fa9c-4633-8afe-163ab5377457.png,plants,99.14
1290,plants/,d33a0336-9e74-4cd9-a695-f44a9da48225.png,other,99.94
1291,plants/,f674c563-4e94-40a0-b1cc-4c00b755ee68.png,plants,99.98
1292,plants/,283fad3b-e9ce-4c80-bc2f-6013309bddea.png,plants,99.49
1293,plants/,b73fcfc8-8aa3-45a4-9dfb-5d8a85ae1dc4.png,plants,96.4
1294,plants/,70377942-bb45-433a-9edb-c74c59cdfaae.png,other,64.85
1295,plants/,ff13549a-d121-4fce-acbf-b361bf8940ab.png,plants,86.15
1296,plants/,f93d1da6-5d02-4971-a6f0-22baf1e3b818.png,other,98.69
1297,plants/,9e92f7d3-eccb-455e-b090-702e318b3e85.png,plants,61.28
1298,plants/,6f6227c6-5708-4ed3-9c0e-9f0dab9edf30.png,other,68.53
1299,plants/,1bf1a6c2-d140-40b1-b67a-dc506e7ae0b7.png,plants,98.88
1300,plants/,d00c254f-8141-49b5-8f10-59597f04dd4a.png,plants,99.66
1301,plants/,59bc229c-82e3-4126-99da-9f2663f7de0a.png,plants,98.41
1302,plants/,99ede10e-ed03-4b77-a8a8-c1c819a2929f.png,other,56.87
1303,plants/,7d559e35-1bf2-473f-b670-afe400d07a30.png,plants,83.54
1304,plants/,2fab4ae0-8f74-4db3-99d3-e7de1ec549a3.png,plants,96.73
1305,plants/,14eb63ff-c15d-42be-b17d-52ba616c5fed.png,plants,96.54
1306,plants/,a44ecd66-246c-4d6c-8fa7-b519aedf2637.png,plants,99.7
1307,plants/,c83277ec-b1e1-4b58-8153-d8982958fdfb.png,plants,99.46
1308,plants/,7a9a02d8-1bb7-42b2-a08a-e45ddda99708.png,plants,99.68
1309,plants/,d0a7059d-cac6-4be3-a51c-4f6389525569.png,plants,99.36
1310,plants/,c8429f94-3767-4dfa-a6ff-f69d0e4f9fe9.png,plants,99.36
1311,plants/,41ada3e7-ed27-4cdf-abb2-e8eeb267c021.png,other,95.66
1312,plants/,822c890c-a6c7-42b5-8b25-d74834d97f9c.png,plants,73.29
1313,plants/,91c89d37-ea43-497b-8abf-296ed27e84b0.png,plants,85.24
1314,plants/,37a196fa-ec29-4b93-bab1-d68ce071d6e5.png,other,91.6
1315,plants/,ec04d87b-6aa1-4d87-9cd0-821ac0f300dd.png,other,95.63
1316,plants/,19b044b1-8195-4786-8894-9fdfc7378f71.png,plants,90.91
1317,plants/,af6cb10f-7e41-4bba-9944-84880f63fc6b.png,plants,97.3
1318,plants/,b61b7eac-5063-4e3c-8248-a2db1e8d61af.png,plants,98.95
1319,plants/,54d3088b-c797-4b5b-91f3-bac61bb3e8e1.png,plants,99.78
1320,plants/,e1d41bc2-393a-4d39-87d4-e1bede8dd7cf.png,plants,98.93
1321,plants/,827e148d-5a77-4b56-97f2-cb6fe7e11c71.png,other,63.45
1322,plants/,5033f8f7-d2db-4b3e-84a1-79031d24a1d9.png,plants,99.54
1323,plants/,1e1a990b-8708-4922-8835-adfb2d5a6518.png,plants,97.54
1324,plants/,fb962a0e-26bb-4f8a-ad76-a41a372dfbbb.png,plants,95.88
1325,plants/,e01563d5-7982-415d-8e36-c40660ae345b.png,plants,80.62
1326,plants/,3ec876d6-471e-4fa2-bee8-6173f520c77e.png,plants,99.78
1327,plants/,24a5e9a4-672d-4eb9-9429-6146126265fb.png,plants,91.66
1328,plants/,6e9919d1-c7b7-442c-8df8-feaf56672988.png,plants,64.24
1329,plants/,9bdccf6d-cd4a-4210-bd70-5b8b62cee30b.png,plants,97.55
1330,plants/,b1344203-8f77-4406-a1de-37998bf8b110.png,other,99.98
1331,plants/,c1924660-fd91-49fc-8535-ced414def689.png,plants,98.98
1332,plants/,1fa892c4-2792-4b91-ace1-5773f7cadc93.png,plants,99.83
1333,plants/,7cd67529-3514-4466-bc08-355cb3e67e51.png,plants,85.97
1334,plants/,ac6a29d4-dfbc-4334-800b-0efbca316f94.png,plants,91.8
1335,plants/,38469c01-2a14-493d-8ebc-59dd6f4f045b.png,plants,96.73
1336,plants/,b7332d9c-10f0-42ff-95cb-a9a8e78ec3e0.png,plants,98.45
1337,plants/,fdb265b4-f525-4b30-90dc-44ba4deea0ab.png,plants,99.99
1338,plants/,79a6d479-9e58-4e35-b9da-bf55b11570ab.png,plants,99.65
1339,plants/,61890580-e1b9-4bb2-aa77-e56350485f67.png,plants,98.91
1340,plants/,5fcb494a-5b41-4ac5-9def-9477d55e2c0e.png,plants,99.92
1341,plants/,2f758214-0852-4557-8ce3-1ffc7c577ecf.png,other,79.09
1342,plants/,7b33d8d9-d1fa-445e-ae3e-13cb08f3ec30.png,other,99.88
1343,plants/,8267ee21-e0b5-4ee7-b7af-18ced04aa6f3.png,plants,99.34
1344,plants/,79a96e37-408c-48ef-a49e-e6e9f893cad6.png,plants,99.94
1345,plants/,3279a613-f8e4-487c-9418-0bbb0313490e.png,plants,93.89
1346,plants/,65f62da0-06b0-427f-a931-dcb5e8a4ca8e.png,plants,84.7
1347,plants/,fc3908b4-a8a7-48fe-9380-ebe3c3a9e20a.png,plants,99.1
1348,plants/,05bf0527-f997-4fbf-8b60-1ad48c3bee00.png,plants,99.2
1349,plants/,c495857e-9f0c-4039-abfe-a9590408f054.png,plants,99.41
